시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
충청북도,음성군,음성문화예술회관,충청북도 음성군 음성읍 예술로 102,1309,127.680705,36.931387,
충청북도,음성군,남신초등학교,충청북도 음성군 음성읍 설성로 33-20 ,1006,127.684905,36.933375,
충청북도,음성군,용천초등학교,충청북도 음성군 금왕읍 덕금로 1204,231,127.592007,36.991014,민경자
충청북도,음성군,충북반도체고등학교,충청북도 음성군 금왕읍 무극로 393-1 ,736,127.606396,36.994422,김수태
충청북도,음성군,금왕보건지소,충청북도 음성군 금왕읍 무극로 221,76,127.58655,36.992177,
충청북도,음성군,대금고등학교,충청북도 음성군 금왕읍 신내로 507,1748,127.528481,36.981502,
충청북도,음성군,금왕읍행정복지센터,충청북도 음성군 금왕읍 무극로 221,1580,127.586527,36.992326,
충청북도,음성군,소이초등학교,충청북도 음성군 소이면 한불로 564,1957,127.754681,36.915336,고중진
충청북도,음성군,원남초등학교,충청북도 음성군 원남면 보천로65번길 22,1636,127.653821,36.8788,장미혜
충청북도,음성군,하당초등학교,충청북도 음성군 원남면 하초로 35-4 ,1161,127.679219,36.907051,한장환
충청북도,음성군,맹동초등학교,충청북도 음성군 맹동면 대동로 9,510,127.563534,36.926994,이정애
충청북도,음성군,동성중학교,충청북도 음성군 맹동면 학예로 32,1863,127.543151,36.911994,
충청북도,음성군,대소중학교,충청북도 음성군 대소면 대동로869번길 15,2462,127.490238,36.963626,손기준
충청북도,음성군,부윤초등학교,충청북도 음성군 대소면 신내로 110,874,127.524868,36.948811,엄향용
충청북도,음성군,삼성중학교,충청북도 음성군 삼성면 덕호로 39,1694,127.49975,37.025154,
충청북도,음성군,매괴고등학교,충청북도 음성군 감곡면 매괴길 10,1560,127.640552,37.120614,행정실장
충청북도,음성군,감곡초등학교,충청북도 음성군 감곡면 장감로 207,2287,127.64448,37.116004,이갑두
충청북도,단양군,대강초등학교 교사,충청북도 단양군 대강면 대강로 6,2418,128.358906,36.922094,학교장 황상하
충청북도,단양군,가곡초등학교(구중학교),충청북도 단양군 가곡면 남한강로 548,1276,128.44874,37.02881,안상면
충청북도,단양군,영춘초등학교,충청북도 단양군 영춘면 온달평강로 63-6 ,1158,128.483282,37.080046,학교장 김형수
충청북도,단양군,별방초등학교 ,충청북도 단양군 영춘면 별방창원로 449,432,128.416004,37.096402,학교장 민정기
충청북도,단양군,어상천초등학교,충청북도 단양군 어상천면 어상천로 930,818,128.357801,37.102772,임재관
충청북도,단양군,단성중학교,충청북도 단양군 단성면 월악로 4633,994,128.321672,36.935375,학교장 김대수
충청북도,단양군,단천초등학교,충청북도 단양군 단성면 북상하리길 53,1984,128.339043,36.926632,학교장 김대호
충청북도,충주시,탄금초등학교,충청북도 충주시 우륵로 55(칠금동),331,127.917727,36.984079,
충청북도,충주시,칠금초등학교,충청북도 충주시 칠금18길 21(칠금동),948,127.922835,36.983945,김한태
충청북도,충주시,칠금중학교,충청북도 충주시 칠금중앙4길 6(칠금동),1106.11,127.920896,36.980761,유소라
충청북도,충주시,연수초등학교,충청북도 충주시 번영대로 181(연수동),1146,127.938445,36.987787,
충청북도,충주시,목행초등학교,충청북도 충주시 목행초길 16(목행동),853,127.919233,37.008141,
충청북도,제천시,봉양중학교,충청북도 제천시 봉양읍 앞산로 39,2662,128.124486,37.128934,학교장
충청북도,제천시,금성초등학교,충청북도 제천시 금성면 국사봉로 1615,832,128.16598,37.066637,학교장
충청북도,제천시,청풍초중학교,충청북도 제천시 청풍면 청풍호로 2194,1928,128.165296,36.99649,학교장
충청북도,제천시,제천여자중학교,충청북도 제천시 용두천로 312(청전동),721,128.219235,37.153819,학교장
충청북도,제천시,제천체육관,충청북도 제천시 숭의로 85(화산동),4958,128.215979,37.130837,관리소장
충청북도,보은군,동광초등학교,충청북도 보은군 보은읍 동광길 26,1415,127.718845,36.487815,동광초등학교장
충청북도,보은군,보은국민체육센터,충청북도 보은군 보은읍 군청길 38-1 ,2400,127.72963,36.487269,보은군스포츠사업단장
충청북도,보은군,보덕중학교,충청북도 보은군 탄부면 삼승탄부로 843-21 ,3694,127.805636,36.436105,보덕중학교장
충청북도,보은군,송죽초등학교,충청북도 보은군 삼승면 남부로 3927,364,127.734771,36.437616,송죽초등학교장
충청북도,보은군,속리산중학교,충청북도 보은군 삼승면 능월1길 11,4171,127.736629,36.392731,속리산중학교장
충청북도,보은군,판동초등학교,충청북도 보은군 삼승면 삼승탄부로 78-15 ,498,127.741073,36.398235,판동초등학교장
충청북도,보은군,내북초등학교,충청북도 보은군 내북면 화전길 20,540,127.651859,36.575815,내북초등학교장
충청북도,보은군,산외초등학교,충청북도 보은군 산외면 구티1길 27,749,127.731864,36.55242,교무담당
충청북도,옥천군,옥천중학교,충청북도 옥천군 옥천읍 삼양로 81,2000,127.568973,36.3051,옥천중학교장
충청북도,옥천군,죽향초등학교,충청북도 옥천군 옥천읍 향수1길 26,1029,127.577415,36.313313,죽향초등학교장
