"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
99205,"2013060","2917012800","29170001","광주광역시 북구1","광주광역시 북구 양산동(양산초교 부근)",2,2,0,1,1,0,126.872869376721,35.2064313711118,"{""type"":""Polygon"",""coordinates"":[[[126.8751991,35.2083434],[126.8748059,35.208619],[126.8743651,35.2088407],[126.8738875,35.2090031],[126.8733848,35.2091021],[126.8728694,35.2091354],[126.872354,35.2091021],[126.8718513,35.2090031],[126.8713736,35.2088407],[126.8709328,35.208619],[126.8705397,35.2083434],[126.8702039,35.2080207],[126.8699338,35.207659],[126.869736,35.2072669],[126.8696153,35.2068543],[126.8695748,35.2064313],[126.8696154,35.2060083],[126.8697361,35.2055957],[126.8699339,35.2052037],[126.870204,35.2048419],[126.8705398,35.2045193],[126.8709329,35.2042437],[126.8713737,35.204022],[126.8718513,35.2038597],[126.872354,35.2037606],[126.8728694,35.2037273],[126.8733847,35.2037606],[126.8738874,35.2038597],[126.874365,35.204022],[126.8748058,35.2042437],[126.875199,35.2045193],[126.8755347,35.2048419],[126.8758048,35.2052037],[126.8760027,35.2055957],[126.8761234,35.2060083],[126.876164,35.2064313],[126.8761234,35.2068543],[126.8760028,35.2072669],[126.8758049,35.207659],[126.8755348,35.2080207],[126.8751991,35.2083434]]]}"
99209,"2013060","1132010500","11320001","서울특별시 도봉구1","서울특별시 도봉구 쌍문동(쌍문초교 부근)",2,2,0,0,2,0,127.024429760426,37.6481289240115,"{""type"":""Polygon"",""coordinates"":[[[127.0268336,37.6500402],[127.0264279,37.6503156],[127.0259731,37.6505373],[127.0254803,37.6506996],[127.0249616,37.6507986],[127.0244298,37.6508319],[127.023898,37.6507986],[127.0233792,37.6506996],[127.0228864,37.6505373],[127.0224316,37.6503156],[127.0220259,37.6500402],[127.0216795,37.6497176],[127.0214008,37.649356],[127.0211967,37.6489641],[127.0210722,37.6485517],[127.0210303,37.6481289],[127.0210722,37.647706],[127.0211968,37.6472936],[127.0214009,37.6469018],[127.0216796,37.6465401],[127.0220261,37.6462176],[127.0224317,37.6459422],[127.0228865,37.6457206],[127.0233793,37.6455583],[127.023898,37.6454592],[127.0244298,37.645426],[127.0249615,37.6454592],[127.0254802,37.6455583],[127.025973,37.6457206],[127.0264278,37.6459422],[127.0268334,37.6462176],[127.0271799,37.6465401],[127.0274586,37.6469018],[127.0276628,37.6472936],[127.0277873,37.647706],[127.0278292,37.6481289],[127.0277873,37.6485517],[127.0276628,37.6489641],[127.0274587,37.649356],[127.02718,37.6497176],[127.0268336,37.6500402]]]}"
99528,"2013060","4115010300","41150001","경기도 의정부시1","경기도 의정부시 장암동(동암초교 부근)",2,2,0,1,1,0,127.053496816626,37.7233451172842,"{""type"":""Polygon"",""coordinates"":[[[127.0559031,37.7252563],[127.055497,37.7255318],[127.0550417,37.7257534],[127.0545484,37.7259157],[127.0540292,37.7260148],[127.0534968,37.726048],[127.0529645,37.7260148],[127.0524452,37.7259157],[127.0519519,37.7257534],[127.0514966,37.7255318],[127.0510906,37.7252563],[127.0507438,37.7249338],[127.0504648,37.7245722],[127.0502605,37.7241803],[127.0501358,37.7237679],[127.050094,37.7233451],[127.0501359,37.7229222],[127.0502606,37.7225098],[127.0504649,37.722118],[127.0507439,37.7217564],[127.0510907,37.7214338],[127.0514967,37.7211584],[127.051952,37.7209368],[127.0524453,37.7207745],[127.0529645,37.7206755],[127.0534968,37.7206422],[127.0540291,37.7206755],[127.0545483,37.7207745],[127.0550416,37.7209368],[127.0554969,37.7211584],[127.0559029,37.7214338],[127.0562497,37.7217564],[127.0565287,37.722118],[127.0567331,37.7225098],[127.0568578,37.7229222],[127.0568997,37.7233451],[127.0568578,37.7237679],[127.0567332,37.7241803],[127.0565288,37.7245722],[127.0562498,37.7249338],[127.0559031,37.7252563]]]}"
99523,"2013060","2641010400","26410001","부산광역시 금정구1","부산광역시 금정구 남산동(남산초교 부근)",3,3,0,1,1,1,129.088197142086,35.2627753658913,"{""type"":""Polygon"",""coordinates"":[[[129.0905284,35.2646874],[129.090135,35.264963],[129.0896939,35.2651847],[129.089216,35.265347],[129.0887129,35.2654461],[129.0881971,35.2654794],[129.0876814,35.2654461],[129.0871783,35.265347],[129.0867003,35.2651847],[129.0862592,35.264963],[129.0858658,35.2646874],[129.0855299,35.2643647],[129.0852596,35.2640029],[129.0850616,35.2636109],[129.0849408,35.2631983],[129.0849003,35.2627753],[129.0849409,35.2623523],[129.0850617,35.2619397],[129.0852597,35.2615477],[129.08553,35.2611859],[129.085866,35.2608633],[129.0862593,35.2605877],[129.0867004,35.260366],[129.0871784,35.2602037],[129.0876814,35.2601046],[129.0881971,35.2600713],[129.0887129,35.2601046],[129.0892159,35.2602037],[129.0896938,35.260366],[129.0901349,35.2605877],[129.0905283,35.2608633],[129.0908643,35.2611859],[129.0911346,35.2615477],[129.0913326,35.2619397],[129.0914534,35.2623523],[129.091494,35.2627753],[129.0914534,35.2631983],[129.0913327,35.2636109],[129.0911347,35.2640029],[129.0908644,35.2643647],[129.0905284,35.2646874]]]}"
99527,"2013060","4111710100","41117001","경기도 수원시 영통구1","경기도 수원시 영통구 매탄동(매탄초교 효동초교 부근)",2,2,0,1,1,0,127.044647487692,37.2626640375162,"{""type"":""Polygon"",""coordinates"":[[[127.047039,37.2645754],[127.0466354,37.2648509],[127.0461829,37.2650725],[127.0456926,37.2652349],[127.0451766,37.2653339],[127.0446475,37.2653672],[127.0441184,37.2653339],[127.0436024,37.2652349],[127.043112,37.2650725],[127.0426595,37.2648509],[127.042256,37.2645754],[127.0419113,37.2642529],[127.041634,37.2638912],[127.041431,37.2634993],[127.0413071,37.2630869],[127.0412655,37.262664],[127.0413071,37.2622411],[127.041431,37.2618287],[127.0416341,37.2614368],[127.0419114,37.2610751],[127.0422561,37.2607526],[127.0426596,37.2604771],[127.0431121,37.2602555],[127.0436024,37.2600932],[127.0441184,37.2599942],[127.0446475,37.2599609],[127.0451765,37.2599942],[127.0456926,37.2600932],[127.0461828,37.2602555],[127.0466353,37.2604771],[127.0470389,37.2607526],[127.0473835,37.2610751],[127.0476608,37.2614368],[127.0478639,37.2618287],[127.0479878,37.2622411],[127.0480295,37.262664],[127.0479879,37.2630869],[127.047864,37.2634993],[127.0476609,37.2638912],[127.0473837,37.2642529],[127.047039,37.2645754]]]}"
99526,"2013060","3023010900","30230001","대전광역시 대덕구1","대전광역시 대덕구 중리동(대전용전초교 부근)",2,2,0,1,1,0,127.430077583015,36.3559507998904,"{""type"":""Polygon"",""coordinates"":[[[127.4324411,36.3578625],[127.4320422,36.358138],[127.431595,36.3583597],[127.4311105,36.358522],[127.4306005,36.3586211],[127.4300776,36.3586543],[127.4295547,36.3586211],[127.4290447,36.358522],[127.4285601,36.3583597],[127.4281129,36.358138],[127.4277141,36.3578625],[127.4273735,36.3575399],[127.4270995,36.3571781],[127.4268988,36.3567862],[127.4267763,36.3563737],[127.4267352,36.3559508],[127.4267764,36.3555278],[127.4268988,36.3551153],[127.4270996,36.3547234],[127.4273736,36.3543617],[127.4277142,36.3540391],[127.428113,36.3537636],[127.4285602,36.3535419],[127.4290448,36.3533796],[127.4295547,36.3532805],[127.4300776,36.3532473],[127.4306004,36.3532805],[127.4311104,36.3533796],[127.4315949,36.3535419],[127.4320421,36.3537636],[127.4324409,36.3540391],[127.4327816,36.3543617],[127.4330556,36.3547234],[127.4332563,36.3551153],[127.4333788,36.3555278],[127.4334199,36.3559508],[127.4333788,36.3563737],[127.4332564,36.3567862],[127.4330557,36.3571781],[127.4327817,36.3575399],[127.4324411,36.3578625]]]}"
99210,"2013060","1111016900","11110001","서울특별시 종로구1","서울특별시 종로구 혜화동(혜화초교 부근)",2,2,0,1,1,0,126.999607102287,37.588412912227,"{""type"":""Polygon"",""coordinates"":[[[127.002009,37.5903242],[127.0016037,37.5905996],[127.0011492,37.5908213],[127.0006568,37.5909836],[127.0001385,37.5910826],[126.9996071,37.5911159],[126.9990757,37.5910826],[126.9985574,37.5909836],[126.998065,37.5908213],[126.9976105,37.5905996],[126.9972052,37.5903242],[126.9968591,37.5900017],[126.9965806,37.58964],[126.9963766,37.5892481],[126.9962522,37.5888357],[126.9962104,37.5884129],[126.9962522,37.58799],[126.9963767,37.5875776],[126.9965807,37.5871857],[126.9968592,37.5868241],[126.9972053,37.5865016],[126.9976106,37.5862261],[126.9980651,37.5860045],[126.9985575,37.5858422],[126.9990758,37.5857432],[126.9996071,37.5857099],[127.0001384,37.5857432],[127.0006567,37.5858422],[127.0011491,37.5860045],[127.0016036,37.5862261],[127.0020089,37.5865016],[127.002355,37.5868241],[127.0026335,37.5871857],[127.0028375,37.5875776],[127.002962,37.58799],[127.0030038,37.5884129],[127.002962,37.5888357],[127.0028376,37.5892481],[127.0026336,37.58964],[127.0023551,37.5900017],[127.002009,37.5903242]]]}"
99214,"2013060","1171011100","11710001","서울특별시 송파구1","서울특별시 송파구 방이동(방산초교 부근)",2,2,0,0,2,0,127.122101032338,37.5097965405788,"{""type"":""Polygon"",""coordinates"":[[[127.1245004,37.5117078],[127.1240955,37.5119833],[127.1236415,37.5122049],[127.1231496,37.5123673],[127.1226319,37.5124663],[127.122101,37.5124996],[127.1215702,37.5124663],[127.1210525,37.5123673],[127.1205605,37.5122049],[127.1201065,37.5119833],[127.1197017,37.5117078],[127.1193559,37.5113853],[127.1190777,37.5110236],[127.1188739,37.5106318],[127.1187497,37.5102193],[127.1187079,37.5097965],[127.1187497,37.5093736],[127.118874,37.5089612],[127.1190778,37.5085694],[127.119356,37.5082077],[127.1197018,37.5078852],[127.1201067,37.5076097],[127.1205606,37.5073881],[127.1210525,37.5072258],[127.1215702,37.5071268],[127.122101,37.5070935],[127.1226318,37.5071268],[127.1231495,37.5072258],[127.1236414,37.5073881],[127.1240954,37.5076097],[127.1245003,37.5078852],[127.1248461,37.5082077],[127.1251243,37.5085694],[127.1253281,37.5089612],[127.1254524,37.5093736],[127.1254942,37.5097965],[127.1254524,37.5102193],[127.1253281,37.5106318],[127.1251244,37.5110236],[127.1248462,37.5113853],[127.1245004,37.5117078]]]}"
99533,"2013060","4136010700","41360001","경기도 남양주시1","경기도 남양주시 가운동(가운초교 부근)",2,2,0,0,2,0,127.156887845998,37.6006529874463,"{""type"":""Polygon"",""coordinates"":[[[127.1592901,37.6025643],[127.1588848,37.6028397],[127.1584302,37.6030613],[127.1579377,37.6032237],[127.1574193,37.6033227],[127.1568878,37.603356],[127.1563564,37.6033227],[127.155838,37.6032237],[127.1553455,37.6030613],[127.1548909,37.6028397],[127.1544856,37.6025643],[127.1541394,37.6022417],[127.1538608,37.6018801],[127.1536568,37.6014882],[127.1535324,37.6010758],[127.1534906,37.6006529],[127.1535324,37.6002301],[127.1536569,37.5998177],[127.1538609,37.5994258],[127.1541395,37.5990642],[127.1544857,37.5987417],[127.154891,37.5984662],[127.1553456,37.5982446],[127.1558381,37.5980823],[127.1563564,37.5979833],[127.1568878,37.59795],[127.1574193,37.5979833],[127.1579376,37.5980823],[127.1584301,37.5982446],[127.1588846,37.5984662],[127.15929,37.5987417],[127.1596362,37.5990642],[127.1599148,37.5994258],[127.1601188,37.5998177],[127.1602433,37.6002301],[127.1602851,37.6006529],[127.1602433,37.6010758],[127.1601189,37.6014882],[127.1599149,37.6018801],[127.1596363,37.6022417],[127.1592901,37.6025643]]]}"
181762,"2014095","4161025027","41610002","경기도 광주시2","경기도 광주시 오포읍(매곡초교 부근)",2,2,0,1,1,0,127.247494113164,37.3722549031422,"{""type"":""Polygon"",""coordinates"":[[[127.2498891,37.3741662],[127.249485,37.3744417],[127.2490318,37.3746634],[127.2485408,37.3748257],[127.248024,37.3749247],[127.2474941,37.374958],[127.2469643,37.3749247],[127.2464475,37.3748257],[127.2459564,37.3746634],[127.2455033,37.3744417],[127.2450991,37.3741662],[127.244754,37.3738437],[127.2444763,37.373482],[127.2442729,37.3730902],[127.2441489,37.3726777],[127.2441072,37.3722549],[127.2441489,37.371832],[127.244273,37.3714196],[127.2444764,37.3710277],[127.2447541,37.370666],[127.2450993,37.3703435],[127.2455034,37.3700681],[127.2459565,37.3698464],[127.2464475,37.3696841],[127.2469643,37.3695851],[127.2474941,37.3695518],[127.2480239,37.3695851],[127.2485407,37.3696841],[127.2490317,37.3698464],[127.2494848,37.3700681],[127.249889,37.3703435],[127.2502341,37.370666],[127.2505118,37.3710277],[127.2507152,37.3714196],[127.2508393,37.371832],[127.250881,37.3722549],[127.2508394,37.3726777],[127.2507153,37.3730902],[127.2505119,37.373482],[127.2502343,37.3738437],[127.2498891,37.3741662]]]}"
181767,"2014095","4785025325","47850001","경상북도 칠곡군1","경상북도 칠곡군 북삼읍(안평초교 부근)",2,2,0,1,0,1,128.336683287805,36.0714749039445,"{""type"":""Polygon"",""coordinates"":[[[128.3390382,36.0733867],[128.3386408,36.0736622],[128.3381953,36.0738839],[128.3377124,36.0740462],[128.3372043,36.0741453],[128.3366833,36.0741786],[128.3361623,36.0741453],[128.3356541,36.0740462],[128.3351713,36.0738839],[128.3347257,36.0736622],[128.3343284,36.0733867],[128.333989,36.0730641],[128.3337159,36.0727023],[128.333516,36.0723103],[128.333394,36.0718978],[128.333353,36.0714749],[128.333394,36.0710519],[128.333516,36.0706394],[128.333716,36.0702474],[128.3339891,36.0698857],[128.3343285,36.0695631],[128.3347258,36.0692876],[128.3351714,36.0690659],[128.3356542,36.0689036],[128.3361623,36.0688045],[128.3366833,36.0687712],[128.3372042,36.0688045],[128.3377124,36.0689036],[128.3381952,36.0690659],[128.3386407,36.0692876],[128.3390381,36.0695631],[128.3393775,36.0698857],[128.3396506,36.0702474],[128.3398505,36.0706394],[128.3399726,36.0710519],[128.3400136,36.0714749],[128.3399726,36.0718978],[128.3398506,36.0723103],[128.3396506,36.0727023],[128.3393776,36.0730641],[128.3390382,36.0733867]]]}"
