시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
경상남도,사천시,수양초등학교 운동장,경상남도 사천시 사천읍 평화리 184-5,709,128.089874,35.078891,
경상남도,사천시,삼성초등학교 운동장,경상남도 사천시 사남면 죽천리 6-2,2582,128.074671,35.054231,
전라남도,구례군,구례북초등학교 운동장,전라남도 구례군 구례읍 봉동리 489,2000,127.460377,35.209984,
인천광역시,계양구,임학공원,인천광역시 계양구 임학동   58-0,6271,126.7329,37.548383,유민철
전라남도,구례군,중동초등학교 운동장,전라남도 구례군 산동면 관산리 631,3000,127.465195,35.318716,
인천광역시,계양구,용종공원,인천광역시 계양구 용종동   224,1124,126.742835,37.542972,유민철
인천광역시,계양구,개나리공원,인천광역시 계양구 계산동   1067-1,438,126.732642,37.538511,유민철
전라남도,구례군,구례북중학교 운동장,전라남도 구례군 용방면 신지리 802,6600,127.438671,35.258064,
인천광역시,계양구,동양택지2공원,인천광역시 계양구 동양동   582-1,1054,126.758281,37.558711,유민철
전라남도,광양시,마로초등학교 운동장,전라남도 광양시 광양읍 용강리 342,3424,127.612251,34.967727,
인천광역시,계양구,동양중학교 운동장,인천광역시 계양구 동양동   587,2492,126.760837,37.562251,학교장
인천광역시,계양구,부평초등학교 운동장,인천광역시 계양구 계산동   943,4481,126.724058,37.541965,학교장
전라남도,광양시,항만물류고등학교 운동장,전라남도 광양시 진상면 섬거리 557-38,8629,127.717514,35.017491,항만물류고등학교장
인천광역시,계양구,안남고등학교 운동장,인천광역시 계양구 작전동   392-10,4302,126.726814,37.524908,학교장
인천광역시,계양구,안남초등학교 운동장,인천광역시 계양구 계산동   34-2,3986,126.73243,37.540678,학교장
인천광역시,계양구,양촌중학교 운동장,인천광역시 계양구 병방동   12,2107,126.745021,37.55008,학교장
전라남도,여수시,백초초등학교 운동장,전라남도 여수시 돌산읍 우두리 712,497,127.744152,34.729364,김명희
전라남도,여수시,여양고등학교 운동장,전라남도 여수시 소라면 덕양리 1058-0,11916,127.631798,34.788881,윤세희
전라남도,여수시,여남중/고학교 운동장,전라남도 여수시 남면 우학리 181,10868,127.767707,34.512085,김수구
대전광역시,동구,신흥초등학교 운동장,대전광역시 동구 신흥동   150-3,6906,127.439987,36.325423,민경랑 
전라남도,광양시,태인동사무소 주차장,전라남도 광양시 태인동   398,4160,127.749527,34.943254,
전라남도,장흥군,관산초등학교 운동장,전라남도 장흥군 관산읍 옥당리 405,11639,126.940026,34.561045,변탁근
전라남도,강진군,국민체육센터 종합운동장,전라남도 강진군 군동면 호계리 1076,4778,126.781851,34.646838,윤근식
전라남도,해남군,마산초등학교운동장,전라남도 해남군 마산면 화내리 671-1,3300,126.573127,34.618441,이명현
경상북도,봉화군,소천초등학교,경상북도 봉화군 소천면 현동리 651,4955,129.002264,36.937993,
강원도,삼척시,호산초등학교 운동장,강원도 삼척시 원덕읍 호산리 347,5600,129.334536,37.177954,정봉희 주무관
전라남도,나주시,나주중앙초등학교 운동장,전라남도 나주시 성북동   13,7686,126.719408,35.038341,조영수
인천광역시,계양구,학마을공원,인천광역시 계양구 병방동   432-4,4644,126.741726,37.544105,유민철
전라북도,순창군,인계초등학교 운동장,전라북도 순창군 인계면 가성리 493,3300,127.159196,35.413998,행정실장
전라남도,강진군,칠량초등학교 운동장,전라남도 강진군 칠량면 영동리 1113-5,4508,126.8002,34.573684,조기완
충청남도,서천군,기산초등학교 운동장,충청남도 서천군 기산면 화산리 216,3346,126.767699,36.074075,
충청남도,서천군,오성초등학교 운동장,충청남도 서천군 판교면 현암리 365,2089,126.683522,36.154866,
충청남도,서천군,서도초등학교 운동장,충청남도 서천군 서면 도둔리 677-2,2142,126.521294,36.153066,
전라북도,장수군,장계초등학교 운동장,전라북도 장수군 장계면 장계리 250,5600,127.581205,35.732064,장계초등학교장
전라남도,순천시,주암초등학교 운동장,전라남도 순천시 주암면 구산리 721-0,6790,127.240169,35.076349,
전라남도,순천시,외서초등학교 운동장,전라남도 순천시 외서면 월암리 161,1510,127.273272,34.916223,
전라남도,순천시,상사초등학교 운동장,전라남도 순천시 상사면 응령리 287,3900,127.446096,34.94394,
전라남도,순천시,순천팔마체육관,전라남도 순천시 연향동   752,15100,127.519958,34.936435,
인천광역시,서구,가현초등학교 운동장,인천광역시 서구 신현동   2-103,1868,126.668454,37.522076,학교장
인천광역시,서구,단봉초등학교 운동장,인천광역시 서구 오류동   724-2,3353,126.638429,37.59832,학교장
인천광역시,옹진군,삼목초장봉분교,인천광역시 옹진군 북도면 장봉리 1050,2100,126.337283,37.533889,김순희
경상남도,의령군,정곡공설운동장,경상남도 의령군 정곡면 성황리 793,5587,128.332234,35.377131,이은비
경상남도,의령군,남산초등학교 운동장,경상남도 의령군 의령읍 동동리 1002,3719,128.267026,35.321161,이효빈
충청북도,음성군,삼성중학교 운동장,충청북도 음성군 삼성면 덕정리 431-1,10540,127.499598,37.024752,홍석중
경상북도,포항시,장기중학교 운동장,경상북도 포항시 남구 장기면 임중리 331-2,5200,129.492879,35.891793,조상수
경상북도,포항시,청하중학교 운동장,경상북도 포항시 북구 청하면 덕성리 384-1,4100,129.334887,36.194107,조상수
경상북도,포항시,경북간호고등학교 운동장,경상북도 포항시 북구 죽장면 입암리 643-8,5200,129.093605,36.1635,조상수
경상북도,포항시,포항고등학교 운동장,경상북도 포항시 북구 학산동   288,12000,129.371406,36.056372,조상수
경상북도,포항시,포항항도초등학교 운동장,경상북도 포항시 북구 학산동   174-1,4000,129.369384,36.051644,조상수
인천광역시,미추홀구,인천서화초등학교운동장,인천광역시 미추홀구 도화동   47-30,7020,126.661066,37.474088,
인천광역시,미추홀구,주안체육공원,인천광역시 미추홀구 주안동   281,5581,126.676455,37.463155,
경기도,안산시,호동초등학교 운동장,경기도 안산시 상록구 일동   601,3706,126.865362,37.312428,
경상남도,하동군,고전복지회관 주차장,경상남도 하동군 고전면 범아리 217-4,500,127.817616,35.021244,
경기도,안산시,학현초등학교 운동장,경기도 안산시 상록구 이동   665-1,3467,126.847058,37.310804,
경기도,안산시,매화초등학교 운동장,경기도 안산시 상록구 이동   608,3704,126.862713,37.306074,
경상남도,하동군,고전초등학교 운동장,경상남도 하동군 고전면 범아리 318,2260,127.818209,35.025151,
경상남도,하동군,옥종중학교 운동장,경상남도 하동군 옥종면 청룡리 227,5270,127.879057,35.178697,
대전광역시,서구,백운초등학교운동장,대전광역시 서구 괴정동   43-8,8088,127.384786,36.340662,최영식
부산광역시,사하구,사하초등학교운동장,부산광역시 사하구 괴정동   775,6017,128.987547,35.100387,
대전광역시,서구,변동초등학교운동장,대전광역시 서구 변동   36-3,5226,127.385477,36.32481,명숙희
경기도,안산시,안산청석초등학교 운동장,경기도 안산시 상록구 사동   1510-1,3080,126.818063,37.294529,
경기도,안산시,이호초등학교 운동장,경기도 안산시 상록구 본오동   958,6045,126.860455,37.286523,
경기도,안산시,상록중학교 운동장,경기도 안산시 상록구 본오동   1122,5751,126.870069,37.300013,
인천광역시,남동구,만월초등학교 운동장,인천광역시 남동구 구월동   1521-0,3544,126.715346,37.441988,
인천광역시,남동구,구월여자중학교 운동장,인천광역시 남동구 구월동   1409-1,6331,126.703215,37.448672,학교장
경상남도,의령군,용덕초등학교 운동장,경상남도 의령군 용덕면 운곡리 234-2,5596,128.290745,35.348527,조재건
경상남도,의령군,의령초등학교 운동장,경상남도 의령군 의령읍 중동리 246,1450,128.260825,35.321937,이효빈
경상남도,의령군,정곡중학교 운동장,경상남도 의령군 정곡면 중교리 513,2403,128.327749,35.381899,이은비
충청북도,음성군,평곡초등학교 운동장,충청북도 음성군 음성읍 평곡리 813,6955,127.701098,36.929189,이득희
경상북도,포항시,청룡회관 주변,경상북도 포항시 남구 동해면 임곡리 310-2,1000,129.4612,36.000207,조상수
경상북도,경주시,감포읍사무소 주차장,경상북도 경주시 감포읍 감포리 56-1,1747,129.501917,35.807271,
경상북도,포항시,인덕초등학교 운동장,경상북도 포항시 남구 인덕동   49-0,5000,129.402135,35.984336,조상수
경상북도,포항시,이동초등학교 운동장,경상북도 포항시 남구 대잠동   470-1,3300,129.343233,36.026949,조상수
경상북도,포항시,흥해남산초등학교 운동장,경상북도 포항시 북구 흥해읍 남성리 338-0,3200,129.345656,36.104762,조상수
인천광역시,연수구,솔안 공원,인천광역시 연수구 연수동   634-2,9506,126.682676,37.411875,
인천광역시,연수구,동막공원,인천광역시 연수구 동춘동   932-2,10000,126.673407,37.40363,주평호
인천광역시,동구,재능고등학교 운동장,인천광역시 동구 송림동   122-1,945,126.64985,37.475206,
인천광역시,미추홀구,쑥골어린이공원,인천광역시 미추홀구 도화동   699-14,1664,126.669619,37.471268,
인천광역시,부평구,십정녹지,인천광역시 부평구 십정동   271,4125,126.69231,37.474249,공원녹지과장
인천광역시,부평구,부원초등학교 운동장,인천광역시 부평구 부평동   65-16,2460,126.719619,37.502036,부원초등학교장
전라남도,구례군,구례중앙초등학교 운동장,전라남도 구례군 구례읍 봉남리 32-1,3800,127.465477,35.204643,
전라남도,구례군,문척초등학교 운동장,전라남도 구례군 문척면 월전리 286-1,4900,127.490634,35.191835,
인천광역시,계양구,작전중학교 운동장,인천광역시 계양구 작전동   85,3591,126.729615,37.533331,학교장
전라남도,여수시,자산공원,전라남도 여수시 종화동   3,233334,127.750396,34.739476,오후미
충청북도,음성군,부윤초등학교 운동장,충청북도 음성군 대소면 부윤리 392,13883,127.524887,36.948567,배광일
경상남도,함양군,함양여자중학교 운동장,경상남도 함양군 함양읍 교산리 956,5400,127.72537,35.523818,김주안
경상북도,포항시,오천초등학교 운동장,경상북도 포항시 남구 오천읍 용덕리 221-2,4200,129.416916,35.970059,조상수
경상남도,함양군,수동초등학교 운동장,경상남도 함양군 수동면 화산리 1097,4800,127.790831,35.522778,김주안
경상북도,포항시,용흥초등학교 운동장,경상북도 포항시 북구 용흥동   532-1,4500,129.349317,36.038854,조상수
경상북도,포항시,대도중학교 운동장,경상북도 포항시 북구 환호동   493,5400,129.396576,36.072532,조상수
인천광역시,미추홀구,용현초등학교운동장,인천광역시 미추홀구 용현동   610-108,6815,126.641479,37.453264,
인천광역시,미추홀구,인천문학초등학교운동장,인천광역시 미추홀구 문학동   343-2,6090,126.682883,37.439353,
경기도,안산시,안산대학교 운동장,경기도 안산시 상록구 일동   752,6389,126.875771,37.309274,
인천광역시,남동구,약산초등학교 운동장,인천광역시 남동구 간석동   104-1,3600,126.710095,37.467451,학교장
인천광역시,남동구,석정초등학교 운동장,인천광역시 남동구 간석동   614-5,4233,126.696277,37.467166,학교장
인천광역시,남동구,만수북초등학교 운동장,인천광역시 남동구 만수동   867-18,9925,126.728729,37.459454,학교장
인천광역시,남동구,만수초등학교 운동장,인천광역시 남동구 만수동   1074,4090,126.734504,37.447506,학교장
인천광역시,남동구,남촌초등학교 운동장,인천광역시 남동구 남촌동   556-19,3700,126.713959,37.429425,학교장
인천광역시,남동구,장도초등학교  운동장,인천광역시 남동구 논현동   600-2,2856,126.733648,37.407731,학교장
경기도,파주시,봉일천중학교 운동장,경기도 파주시 조리읍 봉일천리 257,9581,126.813315,37.74795,
인천광역시,부평구,원적산공원,인천광역시 부평구 청천동   71-12,100000,126.691426,37.513214,인천대공원사업소장
인천광역시,부평구,부평공원,인천광역시 부평구 부평동   299,55000,126.714637,37.489392,인천대공원사업소장
대전광역시,서구,도마중학교운동장,대전광역시 서구 도마동   111-3,6215,127.372115,36.318683,
경상남도,산청군,덕산중고등학교 운동장,경상남도 산청군 시천면 원리 170-0,2372,127.833682,35.275271,문준식
광주광역시,동구,중앙초등학교  운동장,광주광역시 동구 궁동   6-2,4300,126.918201,35.151215,조영록
광주광역시,동구,남초등학교  운동장,광주광역시 동구 소태동   566-2,5200,126.933002,35.126106,조영록
전라남도,장흥군,장평면민회관 공터,전라남도 장흥군 장평면 용강리 27-1,990,126.975325,34.773548,조정현
전라남도,장흥군,회진초등학교 운동장,전라남도 장흥군 회진면 회진리 738-2,4176,126.936323,34.480044,정학범
전라남도,해남군,화산초등학교운동장,전라남도 해남군 화산면 방축리 365-1,10248,126.516461,34.492108,이신영
전라남도,강진군,작천초등학교 운동장,전라남도 강진군 작천면 현산리 5,6314,126.772038,34.703076,이명식
충청남도,서천군,서천중학교 운동장,충청남도 서천군 서천읍 군사리 601,5473,126.69357,36.075239,
대전광역시,유성구,금성초등학교 운동장,대전광역시 유성구 신성동   210-12,6500,127.350004,36.388979,최영주
인천광역시,서구,백석중학교 운동장,인천광역시 서구 백석동   65-3,2646,126.674262,37.579139,학교장
인천광역시,서구,당하제1호공원,인천광역시 서구 당하동   1097-1,16934,126.673798,37.59155,종합건설본부
경상남도,사천시,사천종합운동장,경상남도 사천시 사천읍 정의리 7,21828,128.094891,35.089981,
전라남도,구례군,구례중학교 운동장,전라남도 구례군 구례읍 봉서리 1093,6000,127.463019,35.20096,
인천광역시,계양구,장터공원,인천광역시 계양구 장기동   146,1542,126.736795,37.578395,유민철
인천광역시,계양구,들놀이공원,인천광역시 계양구 귤현동   231,4400,126.751671,37.565848,유민철
경기도,남양주시,도심초등학교 운동장,경기도 남양주시 와부읍 도곡리 1051-7,4630,127.227521,37.580274,백구현
경기도,오산시,오산종합운동장,경기도 오산시 오산동   49-0,10577,127.074049,37.156854,이승환
경상북도,포항시,구룡포과메기문화관,경상북도 포항시 남구 구룡포읍 구룡포리 353-0,3000,129.561736,35.992728,조상수
경상북도,포항시,청림초등학교 운동장,경상북도 포항시 남구 청림동   934-6,5500,129.404016,35.994831,조상수
경상북도,포항시,포항제철고등학교 운동장,경상북도 포항시 남구 지곡동   477-0,8500,129.326936,36.028645,조상수
제주특별자치도,서귀포시,강정체육공원,제주특별자치도 서귀포시 강정동   2667,8172,126.48621,33.234495,
제주특별자치도,서귀포시,서귀중앙여자중학교 운동장,제주특별자치도 서귀포시 동홍동   1488-1,13000,126.56279,33.254711,
인천광역시,미추홀구,인천백학초등학교운동장,인천광역시 미추홀구 학익동   674,6500,126.672212,37.438477,
인천광역시,미추홀구,인하사대부속중고등학교운동장,인천광역시 미추홀구 학익동   306-30,20556,126.662521,37.446458,
인천광역시,미추홀구,인천대화초등학교운동장,인천광역시 미추홀구 도화동   105-11,8222,126.668504,37.468674,
경상북도,군위군,군위초등학교 운동장,경상북도 군위군 군위읍 동부리 323-2,4230,128.568784,36.238879,
경상북도,군위군,부계초등학교 운동장,경상북도 군위군 부계면 창평리 851-1,1540,128.662875,36.10161,
경상남도,함양군,금반초등학교 운동장,경상남도 함양군 휴천면 금반리 92,2900,127.737082,35.477036,김주안
인천광역시,미추홀구,용정근린공원,인천광역시 미추홀구 용현동   612-7,20498,126.641679,37.451027,
인천광역시,남동구,상인천초등학교 운동장,인천광역시 남동구 간석동   304,2956,126.706988,37.461668,학교장
인천광역시,남동구,동부초등학교 운동장,인천광역시 남동구 만수동   111-5,3080,126.727506,37.462726,학교장
인천광역시,남동구,만수북중학교 운동장,인천광역시 남동구 만수동   10,6341,126.738871,37.461367,학교장
인천광역시,남동구,조동초등학교 운동장,인천광역시 남동구 만수동   11,6564,126.739828,37.460714,학교장
인천광역시,남동구,도림초등학교 운동장,인천광역시 남동구 도림동   629-2,3822,126.731741,37.419029,학교장
인천광역시,남동구,논현초등학교 운동장,인천광역시 남동구 논현동   602-2,3368,126.731155,37.405114,학교장
경기도,안산시,시낭운동장,경기도 안산시 상록구 부곡동   719-1,23872,126.855871,37.334705,
인천광역시,부평구,부일여자중학교 운동장,인천광역시 부평구 부평동   677,2400,126.719915,37.484707,부일여자중학교장
인천광역시,부평구,부흥초등학교 운동장,인천광역시 부평구 부평동   171,2340,126.731623,37.49596,부흥초등학교장
인천광역시,부평구,산곡초등학교 운동장,인천광역시 부평구 산곡동   87-236,2880,126.701843,37.507234,산곡초등학교장
인천광역시,부평구,마곡초등학교 운동장,인천광역시 부평구 산곡동   68,2340,126.697778,37.511689,마곡초등학교
인천광역시,부평구,미산초등학교 운동장,인천광역시 부평구 산곡동   128-60,1440,126.709813,37.50452,미산초등학교장
경상남도,하동군,묵계초등학교 운동장,경상남도 하동군 청암면 묵계리 550,1300,127.734801,35.229004,
부산광역시,수영구,남천초등학교 운동장,부산광역시 수영구 남천동   69-27,2240,129.107715,35.143638,
경상북도,안동시,북후중학교 운동장,경상북도 안동시 북후면 장기리 816,6047,128.698577,36.680758,
경상남도,하동군,금남중학교 운동장,경상남도 하동군 금남면 덕천리 1241,6220,127.838722,34.986538,
경상남도,고성군,영천중학교 운동장,경상남도 고성군 영오면 영산리 250,6089,128.236095,35.108729,영천중학교장
전라남도,강진군,도암초등학교 운동장,전라남도 강진군 도암면 석문리 242,4930,126.725801,34.550852,김대진
강원도,강릉시,경포대초등학교 운동장,강원도 강릉시 안현동   106-6,11000,128.9007,37.804816,
대전광역시,유성구,수정초등학교 운동장,대전광역시 유성구 노은동   552-2,4098,127.313467,36.36589,강의순
인천광역시,서구,동인천여자중학교 운동장,인천광역시 서구 가좌동   402,2570,126.688195,37.489595,학교장
인천광역시,옹진군,시도리운동장,인천광역시 옹진군 북도면 시도리 277-7,7000,126.430836,37.533562,이현준
전라남도,나주시,영강초등학교 운동장,전라남도 나주시 삼영동   96,7550,126.712315,35.006399,양승만
전라남도,구례군,간문초등학교 운동장,전라남도 구례군 간전면 간문리 220-1,5000,127.542053,35.177184,
경상북도,포항시,구룡포초등학교 운동장,경상북도 포항시 남구 구룡포읍 구룡포리 765-1,4800,129.552301,35.990465,조상수
경상북도,포항시,포항장흥초등학교 운동장,경상북도 포항시 북구 장성동   1429-1,4200,129.393001,36.078357,조상수
경상북도,의성군,점곡초등학교운동장,경상북도 의성군 점곡면 사촌리 191-3,6700,128.761133,36.425042,054-830-5080
인천광역시,남동구,구월서초등학교 운동장,인천광역시 남동구 구월동   1099,6604,126.695765,37.452792,학교장
인천광역시,남동구,신월초등학교 운동장,인천광역시 남동구 구월동   609-1,3496,126.723651,37.447516,
인천광역시,남동구,인천예술고등학교 운동장,인천광역시 남동구 간석동   417-3,1700,126.703706,37.458722,학교장
인천광역시,남동구,인동초등학교 운동장,인천광역시 남동구 만수동   846,2500,126.722496,37.462401,학교장
인천광역시,남동구,인수초등학교 운동장,인천광역시 남동구 만수동   47,8707,126.736047,37.45389,학교장
인천광역시,남동구,남동초등학교 운동장,인천광역시 남동구 만수동   1017,4065,126.736753,37.444397,학교장
인천광역시,남동구,담방초등학교 운동장,인천광역시 남동구 만수동   1046,4212,126.736754,37.440162,학교장
부산광역시,수영구,망미초등학교 운동장,부산광역시 수영구 망미동   268-2,6605,129.114563,35.175554,
인천광역시,남동구,서창초등학교 운동장,인천광역시 남동구 서창동   560-6,4065,126.750208,37.435801,학교장
충청남도,천안시,천안오룡경기장,충청남도 천안시 동남구 원성동   31-15,33378,127.162382,36.812662,
전라남도,해남군,황산초등학교운동장,전라남도 해남군 황산면 남리리 31-8,5516,126.428228,34.576192,손희진
전라남도,해남군,옥천초등학교운동장,전라남도 해남군 옥천면 영춘리 573-1,9971,126.649707,34.567922,한운화
전라남도,강진군,옴천초등학교 운동장,전라남도 강진군 옴천면 개산리 245,2812,126.79547,34.744842,심유정
전라남도,해남군,북평초등학교운동장,전라남도 해남군 북평면 남창리 142,4006,126.631342,34.407926,박현수
충청남도,서천군,송석초등학교 운동장,충청남도 서천군 마서면 송석리 45-2,2495,126.643912,36.073297,
대전광역시,유성구,지족초등학교 운동장,대전광역시 유성구 지족동   850,4680,127.317266,36.3806,소재권
대전광역시,유성구,문지초등학교 운동장,대전광역시 유성구 문지동   285-9,3200,127.399514,36.39582,김중규
전라남도,여수시,남산초등학교 운동장,전라남도 여수시 남산동   765,1610,127.729962,34.737166,이선희
경기도,오산시,오산초등학교,경기도 오산시 가수동   76-0,10489,127.050026,37.144758,원유표
인천광역시,계양구,부일공원,인천광역시 계양구 계산동   930-1,820,126.723239,37.544792,유민철
인천광역시,서구,신석초등학교 운동장,인천광역시 서구 석남동   208-2,3205,126.664523,37.510839,학교장
인천광역시,서구,천마초등학교 운동장,인천광역시 서구 석남동   295-13,2983,126.679239,37.504795,학교장
인천광역시,서구,신현초등학교 운동장,인천광역시 서구 신현동   291,4484,126.670106,37.514253,학교장
전라남도,구례군,구례공설운동장,전라남도 구례군 구례읍 봉북리 1423-1,7200,127.46572,35.218309,
인천광역시,계양구,임학중학교 운동장,인천광역시 계양구 병방동   432-2,4015,126.740418,37.545912,학교장
전라남도,여수시,돌산공원,전라남도 여수시 돌산읍 우두리 산355-1,212700,127.741687,34.730494,김명희
충청북도,음성군,청룡초등학교 운동장,충청북도 음성군 삼성면 청용리 352-7,6880,127.472849,37.000761,박은영
경상북도,의성군,의성생활체육야구장,경상북도 의성군 의성읍 후죽리 153,8000,128.694823,36.363323,"통계연보(풍수해, 강수량) 입니다."
경상북도,포항시,석곡도서관 주차장,경상북도 포항시 남구 동해면 도구리 737-8,2000,129.437695,35.990664,조상수
경상북도,경주시,감포읍 버스공용주차장,경상북도 경주시 감포읍 감포리 436-1,2059,129.502038,35.804099,
경상북도,경주시,감포읍복지회관 주차장,경상북도 경주시 감포읍 전촌리 221,1747,129.493133,35.798691,
인천광역시,남동구,석천초등학교 운동장,인천광역시 남동구 구월동   21,6149,126.709469,37.456273,학교장
광주광역시,서구,양동초등학교  운동장,광주광역시 서구 양동   295,3236,126.898189,35.154111,노예진
전라남도,담양군,한재초등학교 운동장,전라남도 담양군 대전면 대치리 788,15133,126.889367,35.278154,박은선
인천광역시,남동구,만수여자중학교 운동장,인천광역시 남동구 만수동   27,3600,126.733031,37.459138,학교장
전라북도,부안군,부안스포츠파크 부안공설운동장,전라북도 부안군 행안면 진동리 933,8454,126.72311,35.700649,김현철
전라남도,장흥군,장흥중학교 운동장,전라남도 장흥군 장흥읍 건산리 506,10070,126.909751,34.683839,김경임
전라남도,해남군,계곡초등학교운동장,전라남도 해남군 계곡면 성진리 231-1,3430,126.656587,34.646217,신현
강원도,삼척시,하장초등학교 운동장,강원도 삼척시 하장면 광동리 76-1,2500,128.944573,37.348062,한상부
전라남도,나주시,나주초등학교 운동장,전라남도 나주시 남외동   128,5521,126.719048,35.027094,정진옥
경상남도,사천시,용현초등학교 운동장,경상남도 사천시 용현면 송지리 186,1068,128.062881,35.012875,
경상남도,사천시,신수도초등학교(삼천포초등학교 신수도 분교)운동장,경상남도 사천시 신수동   217,615,128.074867,34.903706,
인천광역시,계양구,동양공원 1,인천광역시 계양구 동양동   615-3,587,126.757916,37.561612,유민철
인천광역시,계양구,계산여자중학교 운동장,인천광역시 계양구 계산동   292,3267,126.7329,37.535854,학교장
인천광역시,계양구,계양고등학교 운동장,인천광역시 계양구 용종동   227-3,2906,126.743868,37.541621,학교장
인천광역시,계양구,북인천중학교 운동장,인천광역시 계양구 계산동   765,3154,126.717216,37.541956,학교장
전라남도,광양시,골약초등학교 운동장,전라남도 광양시 황길동   827,4554,127.660481,34.910147,골약초등학교장
경기도,오산시,양산초등학교,경기도 오산시 양산동   667-3,5525,127.032159,37.19696,류영아
경상북도,포항시,유강중학교 운동장,경상북도 포항시 남구 연일읍 유강리 143-5,2700,129.317924,36.008571,조상수
경상북도,군위군,의흥초등학교 운동장,경상북도 군위군 의흥면 읍내리 283,1553,128.718806,36.175246,
경상북도,경주시,안강운동장 축구장,경상북도 경주시 안강읍 산대리 1258,18697,129.191455,36.002578,
인천광역시,남동구,남동중학교 운동장,인천광역시 남동구 만수동   1047,2967,126.738025,37.440165,학교장
인천광역시,남동구,서창중학교 운동장,인천광역시 남동구 서창동   543-7,5140,126.749679,37.4335,학교장
인천광역시,남동구,논곡초등학교 운동장,인천광역시 남동구 논현동   563-5,6331,126.710299,37.410391,학교장
인천광역시,남동구,인천시청 운동장,인천광역시 남동구 구월동   1138,4050,126.706188,37.455765,정창래
인천광역시,남동구,동방초등학교 운동장,인천광역시 남동구 논현동   633-8,2990,126.719667,37.40317,학교장
경기도,안산시,안산공업고등학교 운동장,경기도 안산시 상록구 부곡동   722,7813,126.860569,37.336229,
경기도,안산시,경수초등학교 운동장,경기도 안산시 상록구 성포동   594-3,2585,126.850608,37.32699,
인천광역시,부평구,신촌초등학교 운동장,인천광역시 부평구 십정동   186-346,2280,126.706767,37.48628,신촌초등학교장
경상북도,안동시,풍북초등학교 운동장,경상북도 안동시 풍산읍 괴정리 569,4345,128.534516,36.59802,
인천광역시,부평구,청천초등학교 운동장,인천광역시 부평구 청천동   34-6,1740,126.701035,37.520351,청천초등학교장
경기도,안산시,경일초등학교 운동장,경기도 안산시 상록구 성포동   591-1,5613,126.847835,37.32381,
경기도,안산시,덕인초등학교 운동장,경기도 안산시 단원구 와동   258-6,3476,126.824348,37.339988,
경상북도,포항시,송도공영주차장,경상북도 포항시 남구 송도동   430-1,3500,129.371486,36.034959,조상수
경상북도,의성군,단촌초등학교운동장,경상북도 의성군 단촌면 세촌리 875-1,4719,128.670492,36.425231,054-830-5059
경상북도,포항시,청하초등학교 운동장,경상북도 포항시 북구 청하면 덕성리 327,3300,129.33775,36.198561,조상수
경상북도,포항시,장원초등학교 운동장,경상북도 포항시 북구 장성동   1536-1,4200,129.384892,36.081388,조상수
전라남도,강진군,병영초등학교 운동장,전라남도 강진군 병영면 성남리 199-7,3354,126.815041,34.72007,차래호
강원도,강릉시,강원도립대학 운동장,강원도 강릉시 주문진읍 교항리 8-2,25000,128.829178,37.877083,
충청북도,진천군,진천삼수초등학교 운동장,충청북도 진천군 진천읍 읍내리 333-1,450,127.440903,36.856125,김희정
충청북도,진천군,진천중학교 운동장,충청북도 진천군 진천읍 성석리 462,1000,127.4467,36.86782,김창식
충청남도,서천군,서천고등학교 운동장,충청남도 서천군 서천읍 사곡리 203,5622,126.689479,36.08577,
대전광역시,유성구,노은초등학교 운동장,대전광역시 유성구 노은동   540,6918,127.321386,36.368985,한미영
전라남도,순천시,순천전자고등학교 운동장,전라남도 순천시 서면 동산리 107,2310,127.487696,34.99797,
전라남도,순천시,순천낙안중학교 운동장,전라남도 순천시 낙안면 교촌리 247-1,2720,127.34571,34.901472,
인천광역시,계양구,효성공원,인천광역시 계양구 효성동   223,7614,126.716039,37.52615,유민철
대전광역시,대덕구,대전회덕초등학교  운동장,대전광역시 대덕구 읍내동   317,3108,127.421416,36.374461,나한수
경상남도,고성군,고성여자중학교 운동장,경상남도 고성군 고성읍 송학리 309-1,3000,128.325699,34.979663,고성여자중학교
경상남도,고성군,공설운동장,경상남도 고성군 고성읍 교사리 53,20671,128.314144,34.976053,문화체육과장
경상남도,하동군,악양초등학교 운동장,경상남도 하동군 악양면 정서리 285-2,1972,127.708628,35.161617,
전라남도,담양군,담양남초등학교 운동장,전라남도 담양군 담양읍 지침리 92,1714,126.986488,35.317887,박은선
충청남도,서산시,서산시종합운동장,충청남도 서산시 갈산동   90,137938,126.435775,36.797863,
경상남도,고성군,대흥초등학교 운동장,경상남도 고성군 대가면 유흥리 679,6000,128.29707,35.015492,대흥초등학교장
경상남도,고성군,영현초등학교 운동장,경상남도 고성군 영현면 침점리 350,4460,128.204814,35.053984,영현초등학교장
전라남도,나주시,세지초등학교 운동장,전라남도 나주시 세지면 오봉리 263,4089,126.746945,34.918803,이현주
경상남도,산청군,차황면복지회관 주차장,경상남도 산청군 차황면 장위리 22-2,331,127.927352,35.464739,문준식
경상남도,산청군,삼장초등학교 운동장,경상남도 산청군 삼장면 석남리 188-0,893,127.839162,35.33491,문준식
경상남도,산청군,신안초등학교 운동장,경상남도 산청군 신안면 하정리 721-0,6426,127.972392,35.30138,문준식
광주광역시,동구,서석초등학교  운동장,광주광역시 동구 서석동   14-1,8900,126.924748,35.147086,조영록
부산광역시,사하구,감천중학교운동장,부산광역시 사하구 감천동   632-4,5950,128.999986,35.092615,
